portid,ISO3,continent,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,disaster_indicator,resilience_cluster,portname,impact_score,cargo_redistributed,available_capacity,cargo_received
port1023,MEX,North America,21.34384604,-89.67539375,615,199,129,107,0,178,Mineral Products,Vegetable Products,Chemical & Allied Industries,3.45,1.14,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,5530.751657242,0.0,5530.751657242,646.264114116468,0.0,0.0,0.0,604.977242451396,646.264114116468,1251.24135656786,0,1,Progreso Yucatan,0,,0.0,0.0
port1024,USA,North America,41.78624139,-71.38334181,232,7,72,10,10,131,Mineral Products,Chemical & Allied Industries,Vehicles & Equipment,0.56,0.09,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6958.31021378631,0.0,0.0,0.0,6958.31021378631,6958.31021378631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Providence,0,,0.0,0.0
port1025,TCA,North America,21.74055089,-72.279852,222,0,108,66,0,47,Mineral Products,Stone & Glass,Prepared Foodstuffs & Beverages,86.9,55.63,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,568.233237499265,0.0,0.0,568.233237499265,568.233237499265,0.0,0.0,45.8584992983254,0.0,0.0,45.8584992983254,45.8584992983254,0,1,Providenciales,0,,0.0,0.0
port1026,PER,South America,-5.801063431,-81.05847886,139,0,92,2,0,44,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.94,8.98,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.372939856286,0.0,0.0,0.0,691.372939856286,691.372939856286,0,1,Puerto Bayovar,0,,139.0,278.0
port1027,COL,South America,12.25028035,-71.96257031,232,21,188,15,0,7,Mineral Products,Metals,Chemical & Allied Industries,1.49,18.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Puerto Bolivar,0,,232.0,232.0
port1028,ECU,South America,-3.259294792,-79.99877388,235,211,6,6,0,11,Vegetable Products,Prepared Foodstuffs & Beverages,Wood & Wood Products,2.47,17.84,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.816490220925,0.0,0.0,0.0,0.0,492.816490220925,492.816490220925,0,1,Puerto Bolivar,0,,235.0,0.0
port1029,VEN,South America,10.47252732,-67.99547311,376,136,127,75,13,24,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,33.67,4.48,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,29393.78986172,5807.11214044176,0.0,0.0,35200.9020021617,35200.9020021617,0.0,1024.73330431253,0.0,0.0,0.0,1024.73330431253,1024.73330431253,0,1,Puerto Cabello,0,,0.0,0.0
port103,USA,North America,39.25976037,-76.5569733,1808,482,436,231,558,100,Mineral Products,Wood & Wood Products,Metals,2.54,2.48,1.0,5.0,1.0,3.0,0.0,10.0,10.0,20038.6179701332,64476.3748827286,12428.726822471,2368.45552939978,0.0,99312.1752047325,99312.1752047325,0.0,69305.2159880443,0.0,2634.5930886751,0.0,71939.8090767194,71939.8090767194,0,1,Baltimore,0,,0.0,0.0
port1031,CHL,South America,-27.05151454,-70.82743332,176,1,93,2,0,79,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,1.24,10.17,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90472.391218735,0.0,0.0,0.0,90472.391218735,90472.391218735,0,1,Puerto Caldera,0,,176.0,0.0
port1032,CRI,North America,9.91248316,-84.71585362,547,285,170,26,56,8,Mineral Products,Vegetable Products,Metals,54.01,7.04,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15632.2162211209,0.0,0.0,0.0,15632.2162211209,15632.2162211209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Puerto Caldera,0,,0.0,0.0
port1033,HND,North America,16.00713483,-85.96831037,76,41,2,1,0,31,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.51,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Puerto Castilla,0,,76.0,76.0
port1034,CHL,South America,-26.35566524,-70.64246834,75,0,6,19,0,49,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.87,0.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.397519653915,0.0,927.397519653915,0,1,Puerto Chanaral,0,,75.0,0.0
port1035,PAN,North America,9.373324629,-79.87879174,1558,1163,1,50,37,306,Mineral Products,Vegetable Products,Wood & Wood Products,13.28,10.54,5.0,0.0,0.0,0.0,3.0,5.0,8.0,1952.8127019377,0.0,0.0,0.0,2655.65034692009,1952.8127019377,4608.46304885779,23156.4599144939,0.0,0.0,0.0,0.0,23156.4599144939,23156.4599144939,0,1,Colon,0,,0.0,0.0
port1036,HND,North America,15.84451204,-87.94856446,1332,883,156,99,10,182,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,87.85,81.76,1.0,4.0,0.0,0.0,2.0,5.0,7.0,1378.90957088064,69755.375377652,0.0,0.0,10822.1507192939,71134.2849485326,81956.4356678265,2007.84437025325,0.0,0.0,0.0,0.0,2007.84437025325,2007.84437025325,0,1,Puerto Cortes,0,,0.0,0.0
port1037,PAN,North America,9.345538334,-79.90654356,1086,679,76,39,1,290,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,10.72,8.47,4.0,1.0,0.0,0.0,0.0,5.0,5.0,4041.76517106214,28302.0463356684,0.0,0.0,0.0,32343.8115067306,32343.8115067306,11825.4844519407,0.0,0.0,0.0,0.0,11825.4844519407,11825.4844519407,0,1,Puerto Cristobal,0,,0.0,0.0
port1038,ESP,Europe,43.34131008,-3.045961217,2408,642,179,838,0,748,Mineral Products,Chemical & Allied Industries,Metals,7.86,5.21,4.0,3.0,11.0,0.0,4.0,18.0,22.0,979.271048409116,15511.0908439534,13541.1738136551,0.0,58614.3966909363,30031.5357060177,88645.932396954,5101.65882791553,9472.47983570407,10473.1406422295,0.0,9391.59338888823,25047.2793058491,34438.8726947374,0,1,Bilbao,0,,0.0,0.0
port1039,ESP,Europe,36.9694298,-1.907726358,141,2,58,70,0,9,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.19,0.81,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.66648000482,0.0,0.0,1793.66648000482,1793.66648000482,0,1,Carboneras,0,,141.0,141.0
port104,RUS,Europe,54.63771376,19.92401592,390,131,6,139,84,29,Mineral Products,Vegetable Products,Chemical & Allied Industries,2.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Baltiysk,0,,390.0,0.0
port1040,PER,South America,-9.085460638,-78.58851611,91,0,27,10,0,52,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.3,0.42,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2847.02141638141,0.0,2847.02141638141,0.0,0.0,0.0,0.0,1076.44063016173,0.0,1076.44063016173,0,1,Puerto De Chimbote,0,,0.0,0.0
port1041,ESP,Europe,37.18231033,-1.817859986,298,14,153,130,0,0,Vegetable Products,Mineral Products,Chemical & Allied Industries,0.02,4.37,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16307.2566057463,0.0,0.0,0.0,16307.2566057463,16307.2566057463,0,1,Garrucha,0,,298.0,0.0
port1042,DOM,North America,18.41384253,-70.02213412,1328,667,158,300,1,200,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,42.29,20.87,1.0,2.0,0.0,0.0,1.0,3.0,4.0,2159.21774621448,30666.4753887449,0.0,0.0,5187.87447337027,32825.6931349594,38013.5676083297,1146.19303621849,0.0,0.0,0.0,0.0,1146.19303621849,1146.19303621849,0,1,Haina,0,,0.0,0.0
port1043,HND,North America,13.40229522,-87.42549031,185,44,32,7,54,45,Mineral Products,Vegetable Products,Chemical & Allied Industries,11.64,5.53,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11337.0408473466,0.0,0.0,0.0,11337.0408473466,11337.0408473466,0,1,Puerto De Hencan,0,,185.0,166.9562577260633
port1044,ESP,Europe,43.31889411,-1.908167738,882,52,16,613,201,0,Mineral Products,Vegetable Products,Vehicles & Equipment,0.86,0.88,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,5360.95801826235,0.0,0.0,5360.95801826235,5360.95801826235,0.0,0.0,1278.2826908039,0.0,0.0,1278.2826908039,1278.2826908039,0,1,Pasajes,0,,0.0,0.0
port1045,PER,South America,-12.04730879,-77.14023094,2102,1111,415,140,140,293,Mineral Products,Vegetable Products,Wood & Wood Products,60.24,20.04,5.0,4.0,1.0,1.0,2.0,11.0,13.0,0.0,21787.6199632258,1938.83105334193,0.0,520.550055488711,23726.4510165677,24247.0010720564,61268.3208446636,0.0,0.0,4533.43214664055,6539.34460327545,65801.7529913041,72341.0975945796,0,1,Puerto Del Callao,0,,0.0,0.0
port1046,ESP,Europe,28.49501101,-13.85621562,295,153,14,7,0,120,Prepared Foodstuffs & Beverages,Vegetable Products,Mineral Products,0.27,0.03,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1185.07948368578,0.0,0.0,0.0,1773.20871744961,1185.07948368578,2958.28820113539,0.0,0.0,0.0,0.0,2.69848720655787,0.0,2.69848720655787,0,1,Puerto Del Rosario,0,,0.0,0.0
port1047,PER,South America,-17.61873151,-71.35768762,295,35,51,30,0,178,Mineral Products,Chemical & Allied Industries,Vegetable Products,2.19,5.87,1.0,0.0,0.0,0.0,0.0,1.0,1.0,136.537052053937,0.0,0.0,0.0,0.0,136.537052053937,136.537052053937,5996.13846332966,0.0,0.0,0.0,0.0,5996.13846332966,5996.13846332966,0,1,Puerto Ilo,0,,158.462947946063,475.388843838189
port1048,ARG,South America,-38.78214152,-62.28346451,700,34,437,19,0,209,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,6.52,17.04,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Bahia Blanca,0,,700.0,0.0
port1049,VEN,South America,10.2308185,-64.61485225,165,0,37,0,0,127,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,8.94,17.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,522.750246303058,0.0,522.750246303058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Puerto La Cruz,0,,0.0,0.0
port105,IRN,Asia & Pacific,27.56361956,52.51242998,269,76,45,90,0,56,Mineral Products,Vegetable Products,Stone & Glass,0.55,19.39,0.0,2.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,185.977314427,0.0,0.0,185.977314427,185.977314427,0.0,17421.2849974776,1953.12860723714,0.0,10536.0115967185,19374.4136047148,29910.4252014333,0,1,Bandar-E Pars Terminal,0,,83.02268557299999,0.0
port1050,ARG,South America,-42.72883466,-65.04440497,82,38,25,14,0,3,Metals,Chemical & Allied Industries,Machinery & Electrical Equipment,3.92,0.48,1.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,27726.7683960173,0.0,0.0,0.0,27726.7683960173,27726.7683960173,8370.79821511729,0.0,0.0,0.0,0.0,8370.79821511729,8370.79821511729,0,1,Puerto Madryn,0,,0.0,0.0
port1051,VEN,South America,10.76438625,-71.53725434,23,0,0,0,0,22,Mineral Products,Chemical & Allied Industries,Metals,0.93,1.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15055.4116452905,0.0,15055.4116452905,0,1,Puerto Miranda,0,,23.0,23.0
port1052,CRI,North America,10.00152272,-83.08925317,1203,971,35,88,0,108,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,44.44,85.99,4.0,0.0,0.0,0.0,0.0,4.0,4.0,3524.10916623282,0.0,0.0,0.0,0.0,3524.10916623282,3524.10916623282,378.083925995714,0.0,0.0,0.0,0.0,378.083925995714,378.083925995714,0,1,Puerto Moin,0,,0.0,0.0
port1053,CHL,South America,-41.49309766,-72.97479783,920,16,76,802,0,25,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,1.92,0.82,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Puerto Montt,0,,920.0,1840.0
port1054,COL,South America,11.05031925,-74.21920934,392,0,381,10,0,0,Mineral Products,Chemical & Allied Industries,Vegetable Products,1.33,31.06,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79161.1045064145,0.0,0.0,0.0,79161.1045064145,79161.1045064145,0,1,Puerto Nuevo,0,,392.0,0.0
port1055,DOM,North America,19.79999101,-70.69821992,215,51,78,85,0,0,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,3.82,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Puerto Plata,0,,215.0,215.0
port1056,PHL,Asia & Pacific,9.736639064,118.7327548,68,5,4,24,0,34,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.07,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Puerto Princesa,0,,68.0,68.0
port1057,GTM,North America,13.92640929,-90.79003767,1269,579,309,51,76,251,Mineral Products,Vegetable Products,Chemical & Allied Industries,77.35,42.49,0.0,3.0,0.0,1.0,1.0,4.0,5.0,0.0,23370.4908474324,0.0,451.229523344588,5261.28648921627,23821.720370777,29083.0068599933,0.0,8975.22527422074,0.0,0.0,0.0,8975.22527422074,8975.22527422074,0,1,Puerto Quetzal,0,,0.0,0.0
port1058,CHL,South America,-33.59324528,-71.61885508,995,526,160,41,129,137,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,21.25,4.22,3.0,1.0,0.0,1.0,0.0,5.0,5.0,6940.96774484083,18891.4248167537,0.0,7876.34143223307,0.0,33708.7339938276,33708.7339938276,19153.0794169954,0.0,0.0,0.0,0.0,19153.0794169954,19153.0794169954,0,1,Puerto San Antonio,0,,0.0,0.0
port1059,ARG,South America,-32.65666374,-60.75037431,1334,0,933,23,0,378,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,7.69,25.62,0.0,6.0,0.0,0.0,1.0,6.0,7.0,0.0,21846.0264911526,0.0,0.0,0.0,21846.0264911526,21846.0264911526,0.0,106064.149424926,0.0,0.0,7953.40418093887,106064.149424926,114017.553605865,0,1,Puerto San Martin,0,,0.0,0.0
port106,IRN,Asia & Pacific,27.13960482,56.06282679,989,365,160,324,0,138,Mineral Products,Metals,Vegetable Products,23.15,41.04,1.0,3.0,0.0,0.0,0.0,4.0,4.0,5352.65421329374,43937.9629513599,0.0,0.0,0.0,49290.6171646537,49290.6171646537,0.0,79433.9586678314,0.0,0.0,0.0,79433.9586678314,79433.9586678314,0,1,Bandar Shahid Rajaee,0,,0.0,0.0
port1060,PRI,North America,18.04780668,-65.84150836,54,0,0,0,0,53,Vehicles & Equipment,Mineral Products,Stone & Glass,6.97,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Puerto Yabucoa,0,,54.0,54.0
port1061,IDN,Asia & Pacific,-3.912624289,102.2899162,454,29,62,81,0,280,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.04,0.67,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2745.90741845818,0.0,0.0,2745.90741845818,2745.90741845818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Pulau Baai,0,,0.0,0.0
port1062,MYS,Asia & Pacific,5.379749741,100.3899815,1734,800,178,164,0,590,Mineral Products,Machinery & Electrical Equipment,Vegetable Products,3.29,3.59,5.0,2.0,1.0,0.0,2.0,8.0,10.0,1246.2569835447,25668.3823272929,1981.24552507142,0.0,5716.0988534142,28895.884835909,34611.9836893232,13477.4460090853,669.526646260107,0.0,0.0,0.0,14146.9726553454,14146.9726553454,0,1,Penang,0,,0.0,0.0
port1063,VEN,South America,11.63012884,-70.22457685,234,1,33,56,0,143,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",5.3,10.41,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3184.30297345967,0.0,3184.30297345967,0.0,0.0,0.0,0.0,2559.91346705743,0.0,2559.91346705743,0,1,Punta Cardon,0,,0.0,0.0
port1064,PER,South America,-10.10231349,-78.17935366,94,0,90,3,0,0,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,0.07,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Punta Lobitos,0,,94.0,0.0
port1065,KOR,Asia & Pacific,35.08955067,128.9385952,19576,12316,693,3572,91,2902,Mineral Products,Metals,Vegetable Products,17.1,36.05,74.0,9.0,33.0,1.0,23.0,117.0,140.0,210073.904134841,23918.3241433201,21304.7034680791,0.0,3709.07191153575,255296.93174624,259006.003657776,135804.261621765,12312.8486479056,7114.41372490484,554.534194940738,1871.37267901526,155786.058189516,157657.430868531,0,1,Busan,0,,0.0,0.0
port1066,PNG,Asia & Pacific,-3.121438197,152.6509937,107,39,13,34,0,20,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,9.81,0.18,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,5865.45983339462,0.0,0.0,5865.45983339462,5865.45983339462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Put Put,0,,0.0,0.0
port1067,KOR,Asia & Pacific,36.97512759,126.7846279,5267,594,997,1957,632,1085,Mineral Products,Metals,Chemical & Allied Industries,16.4,4.04,1.0,1.0,0.0,2.0,1.0,4.0,5.0,0.0,113606.555269657,0.0,1370.33526944851,559.370917798478,114976.890539106,115536.261456904,331.88102682992,0.0,0.0,4146.8807574517,0.0,4478.76178428162,4478.76178428162,0,1,Pyeongtaek,0,,0.0,0.0
port1068,OMN,Asia & Pacific,22.65195684,59.41585249,182,0,44,2,0,135,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.59,8.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24026.4187206385,0.0,24026.4187206385,0,1,Qalhat LNG Terminal,0,,182.0,182.0
port1069,CHN,Asia & Pacific,36.02677905,120.2226181,10151,6805,1227,1056,91,971,Mineral Products,Chemical & Allied Industries,Vegetable Products,5.75,6.72,26.0,16.0,7.0,1.0,3.0,50.0,53.0,73560.983305403,276541.024296173,14896.6372532177,0.0,94204.7204961374,364998.644854794,459203.365350931,127183.319148596,162576.464187134,317.27253938678,2886.67145819229,20871.5939254957,292963.72733331,313835.321258805,0,1,Qingdao,0,,0.0,0.0
port107,IRN,Asia & Pacific,27.14750008,56.20294512,365,19,30,270,0,45,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,1.14,0.57,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.280701754386,0.0,0.0,52.280701754386,52.280701754386,0,1,Bandar Abbas,0,,365.0,249.61155173383872
port1070,CHN,Asia & Pacific,35.60931763,119.763278,1838,19,858,210,0,750,Mineral Products,Chemical & Allied Industries,Vegetable Products,3.8,1.22,0.0,6.0,4.0,0.0,2.0,10.0,12.0,0.0,15729.6103579708,0.0,0.0,44628.4987363446,15729.6103579708,60358.1090943154,0.0,65595.7462969214,9561.76557949805,0.0,0.0,75157.5118764194,75157.5118764194,0,1,Dongjiakou,0,,0.0,0.0
port1071,CHN,Asia & Pacific,21.67876784,108.6383226,2676,1005,786,251,0,632,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.57,0.81,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,19790.6518145591,0.0,0.0,6484.95426267989,19790.6518145591,26275.606077239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Qinzhou,0,,0.0,0.0
port1072,CHN,Asia & Pacific,39.92645539,119.6500066,2118,86,1754,125,0,152,Mineral Products,Chemical & Allied Industries,Metals,0.15,4.01,1.0,16.0,0.0,0.0,0.0,17.0,17.0,0.0,15858.8622444917,0.0,0.0,0.0,15858.8622444917,15858.8622444917,12383.9719175312,110646.682895939,0.0,0.0,0.0,123030.654813471,123030.654813471,0,1,Qinhuangdao,0,,0.0,0.0
port1073,CHN,Asia & Pacific,31.99831756,120.6176242,4255,58,1686,698,3,1808,Mineral Products,Metals,Vegetable Products,1.52,0.43,0.0,10.0,7.0,0.0,12.0,17.0,29.0,0.0,91832.868744779,28683.7702387244,0.0,19116.2042084267,120516.638983503,139632.84319193,0.0,13676.9417946475,16271.8899454619,0.0,10981.7972912929,29948.8317401095,40930.6290314024,0,1,Qiwei,0,,0.0,0.0
port1074,CHN,Asia & Pacific,24.84610329,118.7030793,547,254,55,218,0,19,Prepared Foodstuffs & Beverages,Mineral Products,Vegetable Products,0.11,0.08,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.821572666686,0.0,0.0,347.821572666686,347.821572666686,0,1,Quanzhou,0,,547.0,547.0
port1075,CAN,North America,46.79533437,-71.20615815,845,3,361,59,0,421,Mineral Products,Chemical & Allied Industries,Vegetable Products,10.67,4.21,0.0,1.0,1.0,0.0,6.0,2.0,8.0,0.0,0.0,294.750596759301,0.0,281.885666998291,294.750596759301,576.636263757591,0.0,0.0,95.9953855676584,0.0,4878.68500600251,95.9953855676584,4974.68039157017,0,1,Quebec,0,,268.363736242409,268.363736242409
port1077,ARG,South America,-38.57504499,-58.70710219,291,0,252,5,0,34,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,4.28,8.2,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65298.728945252,0.0,0.0,0.0,65298.728945252,65298.728945252,0,1,Quequen,0,,291.0,291.0
port1078,VNM,Asia & Pacific,13.7761055,109.2444482,506,187,112,164,0,41,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.43,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Quy Nhon,0,,506.0,0.0
port1079,FIN,Europe,64.65804796,24.40747643,356,17,30,298,0,9,Mineral Products,Metals,Vegetable Products,4.81,1.87,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,8280.44751452585,0.0,0.0,8280.44751452585,8280.44751452585,0.0,0.0,6710.79255920681,0.0,0.0,6710.79255920681,6710.79255920681,0,1,Raahe,0,,0.0,0.0
port108,IRN,Asia & Pacific,30.4356647,49.06761425,504,53,332,65,0,53,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,60.94,9.46,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Bandar Khomeini,0,,504.0,1008.0
port1080,PNG,Asia & Pacific,-4.203391372,152.1653674,224,88,20,70,0,45,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,5.29,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Rabaul,0,,224.0,224.0
port1081,SAU,Asia & Pacific,22.63873353,39.05376029,429,0,5,8,0,414,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",4.56,2.28,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,33259.4840377678,0.0,33259.4840377678,0.0,0.0,0.0,0.0,11957.4450007517,0.0,11957.4450007517,0,1,Rabigh,0,,0.0,0.0
port1082,CHL,South America,-18.47334815,-70.32285519,295,168,56,35,13,22,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,1.85,1.98,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11292.0920368004,0.0,0.0,0.0,11292.0920368004,11292.0920368004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Rada De Arica,0,,0.0,0.0
port1083,ITA,Europe,44.27052527,8.437281339,392,199,0,28,1,164,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,3.18,1.38,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,60379.5732221565,0.0,60379.5732221565,0.0,0.0,0.0,1224.29278546295,0.0,1224.29278546295,1224.29278546295,0,1,Vado Ligure,0,,0.0,0.0
port1084,FRA,Europe,48.38534559,-4.460255696,420,88,38,136,0,156,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,1.45,1.21,0.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,14849.1661404756,3241.85532771963,0.0,0.0,18091.0214681953,18091.0214681953,0.0,0.0,0.0,0.0,239.674754234899,0.0,239.674754234899,0,1,Brest,0,,0.0,0.0
port1085,DNK,Europe,56.45831688,10.05302321,481,39,19,420,0,1,Mineral Products,Animal & Animal Products,Prepared Foodstuffs & Beverages,3.59,0.73,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1968.58726135362,0.0,0.0,1968.58726135362,1968.58726135362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Randers,0,,0.0,0.0
port1086,MMR,Asia & Pacific,16.71604961,96.21277607,1363,510,165,222,13,451,Mineral Products,Vegetable Products,Chemical & Allied Industries,78.59,97.2,2.0,0.0,1.0,0.0,1.0,3.0,4.0,1878.2265299987,0.0,3066.41193179405,0.0,11478.5214858526,4944.63846179275,16423.1599476454,10275.7840146172,0.0,0.0,0.0,0.0,10275.7840146172,10275.7840146172,0,1,Yangon,0,,0.0,0.0
